"X1993" "X1994" "X1995" "X1996" "X1997" "X1998" "X1999" "X2000" "X2001" "X2002" "X2003" "X2004" "X2005" "X2006" "X2007" "X2008" "X2009" "X2010" "X2011" "X2012" "X2013"
"1" 0.154257690592956 0.108002674988854 0.160610789121712 0.155372269282211 0.118145341061079 0.159496210432457 0.135309852875613 0.157824342398573 0.145675434685689 0.185020062416407 0.107779759251003 0.151025412394115 0.128733838609006 0.173539901917075 0.200178332590281 0.168635755684351 0.157044137316095 0.256464556397682 0.192822113241195 0.224921979491752 0.265046812304949
"2" 0.486848891181021 0.420835482207323 0.665807117070655 0.755544094894275 0.528107271789582 0.648788035069624 0.47498710675606 0.872614749871068 0.804538421866942 0.883960804538422 0.518824136152656 0.789066529138731 0.669932955131511 0.676637441980402 0.825683341928829 0.860237235688499 0.850438370293966 1.41361526560083 1.06859205776173 1.26611655492522 1.34863331614234
"3" 1.75059045819556 1.8932451582428 2.48275862068966 2.140292867265 1.71280113367974 2.22342938119981 1.99574870099197 2.54463863958432 2.51299008030231 2.65186584789797 1.92678318375059 2.20689655172414 2.13037316957959 2.11147850732168 2.13887576759565 2.08927727916863 2.01606046291923 2.81247047709022 2.18989135569202 2.83608880491261 2.83939537080775
"4" 0.578990008101539 0.689170942479071 1.15095868214961 1.01620307858493 0.949770456386713 1.12530380772347 0.839589522009182 1.15960032406157 0.978665946529841 1.04401836348906 0.784229003510667 1.14744801512287 0.936807993518769 0.943829327572239 0.912233324331623 1.10234944639482 1.10153929246557 1.83499864974345 1.25195787199568 1.51984877126654 1.43235214690791
"5" 0.174223341729639 0.174643157010915 0.495801847187238 0.350965575146935 0.341309823677582 0.451301427371956 0.301847187237615 0.5424013434089 0.407640638119228 0.409319899244332 0.243073047858942 0.471872376154492 0.391267842149454 0.296809403862301 0.336272040302267 0.384550797649034 0.30352644836272 0.789252728799328 0.547439126784215 0.744752308984047 0.748950461796809
"6" 3.20580942260007 3.70244420828905 4.34856535600425 4.13744243712363 3.82607155508324 4.35919234856536 3.94013460857244 4.95076160113355 4.85299326957138 4.55827134254339 3.71590506553312 4.57208643287283 4.10591569252568 3.77931278781438 4.16648955012398 4.47750619907899 4.30818278427205 5.35494155154091 5.02940134608572 5.34431455897981 5.3574211831385
"7" 6.00350877192982 8.51578947368421 10.4912280701754 9.25614035087719 8.10526315789474 8.6140350877193 7.78245614035088 9.78245614035088 9.75789473684211 10.0245614035088 6.85263157894737 8.21754385964912 7.64561403508772 8.33333333333333 8.58947368421053 8.92280701754386 8.47719298245614 13.1438596491228 9.1578947368421 12.1649122807018 11.1228070175439
"8" 2.43642329778507 3.05004101722724 4.15668580803938 3.90976210008203 3.46103363412633 4.19114027891715 3.05660377358491 4.34700574241181 4.23872026251025 4.75635767022149 3.12223133716161 4.5045118949959 3.31501230516817 3.55209187858901 4.11566858080394 4.1591468416735 3.83511074651354 5.90484003281378 5.90319934372436 7.40853158326497 7.30598851517637
"9" 2.11064543168483 2.64124056999162 3.42665549036044 3.11483654652137 2.6127409891031 3.13327745180218 2.45683151718357 3.80888516345348 3.44509639564124 3.26320201173512 2.39480301760268 3.05783738474434 2.63537300922045 2.62531433361274 3.00838222967309 3.06705783738474 2.98994132439229 3.89270746018441 3.56999161777033 4.37049455155071 4.68063704945516
"10" 46.1409395973154 51.6174496644295 53.0872483221477 52.1946308724832 50.2147651006711 49.5771812080537 51.4630872483221 51.7785234899329 51.7046979865772 50.9530201342282 49.8389261744966 49.7248322147651 48.8859060402685 51.4026845637584 51.8724832214765 52.2013422818792 52.4295302013423 57.7181208053691 53.2885906040268 55.1409395973154 54.8791946308725
"11" 6.76329787234043 7.84131205673759 9.08333333333333 8.04432624113475 6.70567375886525 9.27925531914894 7.72872340425532 10.2216312056738 10.5691489361702 9.43705673758865 7.49734042553191 8.94237588652482 8.30141843971631 7.39450354609929 8.57269503546099 8.84574468085106 7.56382978723404 10.5780141843972 10.0017730496454 10.0620567375887 10.6063829787234
"12" 16.9901960784314 26.4313725490196 27.6666666666667 27.656862745098 23.0392156862745 24.078431372549 26.4117647058824 31.0686274509804 30.156862745098 29.8333333333333 22.6862745098039 25 21.5588235294118 25.4705882352941 27.4117647058824 27.5490196078431 27.7745098039216 39.2843137254902 32.6470588235294 34.6470588235294 35.2843137254902
"13" 0.27906976744186 0.716279069767442 1.26744186046512 0.802325581395349 0.793023255813953 1.07674418604651 0.697674418604651 1.11395348837209 0.662790697674419 0.720930232558139 0.5 1.14883720930233 0.769767441860465 0.82093023255814 1.0046511627907 2.06511627906977 2.01395348837209 4.12325581395349 2.32093023255814 3.68139534883721 3.21162790697674
"14" 0.823529411764706 1.26797385620915 1.94989106753813 1.71023965141612 1.62745098039216 1.68191721132898 1.28758169934641 2.03921568627451 1.50544662309368 1.75381263616558 1.07843137254902 1.82570806100218 1.41176470588235 1.50980392156863 1.3202614379085 1.88235294117647 1.4880174291939 3.16339869281046 2.89106753812636 4.08496732026144 4.11764705882353
"15" 0.746420047732697 1.15751789976134 1.93675417661098 1.39081145584726 1.41646778042959 1.69988066825776 1.21300715990453 1.71599045346062 1.45704057279236 1.53162291169451 0.844868735083532 1.5936754176611 1.26431980906921 1.02207637231504 1.1736276849642 1.68078758949881 1.40334128878282 2.22315035799523 1.88961813842482 2.48866348448687 2.54474940334129
"16" 0.125668449197861 0.122994652406417 0.530748663101604 0.299465240641711 0.296791443850267 0.288770053475936 0.169786096256685 0.425133689839572 0.274064171122995 0.233957219251337 0.140374331550802 0.351604278074866 0.348930481283422 0.13903743315508 0.163101604278075 0.259358288770053 0.156417112299465 0.660427807486631 0.28475935828877 0.379679144385027 0.517379679144385
"17" 6.2192513368984 7.24598930481283 8.86096256684492 8.58823529411765 6.51871657754011 7.29946524064171 7.88770053475936 10.7860962566845 10.4545454545455 10.2352941176471 6.93582887700535 8.52941176470588 6.4331550802139 7.48128342245989 8.05347593582888 8.31550802139038 8.07486631016043 12.7860962566845 9.75935828877005 10.8877005347594 11.2299465240642
"18" 19.5083333333333 23 28.175 26.625 22.1833333333333 22.125 21.8416666666667 26.8416666666667 26.4083333333333 26.05 19.9916666666667 23.2083333333333 18.3666666666667 23.6166666666667 25.7166666666667 25.8666666666667 25.5666666666667 37.2666666666667 28.8583333333333 30.5 31.7416666666667
"19" 50.7704918032787 54.3606557377049 55.5245901639344 56.1803278688525 54.2295081967213 55.2295081967213 52.5737704918033 57.3770491803279 57.4590163934426 57.4098360655738 54.8032786885246 56.7868852459016 52.5245901639344 54.4426229508197 56.0819672131148 55.7377049180328 54.6229508196721 56 57.7377049180328 56.344262295082 56.9016393442623
"20" 20.624 25.68 28.048 28.2 23.808 23.176 22.408 28.24 27.272 27.76 23.112 26.512 22.4 26.288 27.976 27.808 26.56 33.912 29.432 30.56 31.544
"21" 2.57207207207207 4.14864864864865 5.21171171171171 4.77927927927928 3.67567567567568 4.01351351351351 4.23873873873874 5.95045045045045 5.51351351351351 5.7972972972973 3.63513513513514 5.22522522522523 4.19369369369369 4.35585585585586 4.98198198198198 5.38738738738739 4.52702702702703 8.32882882882883 6.40990990990991 7.26126126126126 7.27477477477477
"22" 1.19340463458111 1.77762923351159 2.31394830659537 1.85583778966132 1.76737967914438 2.11118538324421 1.92335115864528 2.30860071301248 2.15886809269162 2.10049019607843 1.68716577540107 2.3596256684492 2.06528520499109 1.8406862745098 2.00289661319073 2.32130124777184 2.22482174688057 3.07152406417112 2.64973262032086 3.19674688057041 2.9795008912656
"23" 1.06510034263338 1.4273127753304 1.65834557023984 1.47626040137053 1.33871757219775 1.54968184043074 1.48898678414097 1.88595203132648 1.86196769456681 1.76113558492413 1.24082232011747 1.59373470386686 1.32745961820852 1.27019089574156 1.50709740577582 1.41262848751836 1.39745472344591 1.87371512481645 1.60499265785609 1.84924131179638 1.85364659813999
"24" 12.2201257861635 16.2264150943396 17.6352201257862 17.2389937106918 14.937106918239 15.5723270440252 15.0566037735849 18.3836477987421 18.9937106918239 17.748427672956 12.9182389937107 15.4968553459119 13.0691823899371 14.5345911949686 15.9937106918239 15.6163522012579 14.9182389937107 20.3018867924528 15.6792452830189 17.3647798742138 17.2264150943396
"25" 21.5897435897436 30.025641025641 33.2564102564103 31.5641025641026 29.025641025641 26.4102564102564 29.7179487179487 31.6666666666667 30.8717948717949 29.9230769230769 22.2564102564103 26.6410256410256 24.6923076923077 30.1794871794872 34.2051282051282 32.1282051282051 34.2820512820513 42.8717948717949 32.7179487179487 39.9230769230769 39.0769230769231
"26" 7.50574712643678 10.2988505747126 12.2298850574713 11.2183908045977 8.93103448275862 9.93103448275862 8.68965517241379 12.9770114942529 12.183908045977 12.4367816091954 7.09195402298851 10.5632183908046 7.03448275862069 7.17241379310345 8.96551724137931 9.3448275862069 9.03448275862069 14.0574712643678 11.5632183908046 12.1494252873563 12.7011494252874
"27" 0.680701754385965 1.05263157894737 1.78245614035088 1.27368421052632 0.968421052631579 1.69473684210526 1.47017543859649 2.0280701754386 1.79298245614035 1.75438596491228 1.19298245614035 1.6140350877193 1.76140350877193 1.17543859649123 1.67368421052632 1.96491228070175 0.975438596491228 3.62456140350877 1.96140350877193 2.45964912280702 2.72280701754386
"28" 2.18181818181818 4.40909090909091 6.41818181818182 5.29090909090909 3.74545454545455 4.83636363636364 4.76363636363636 5.89090909090909 6.35454545454545 6.06363636363636 3.71818181818182 6.24545454545455 4.96363636363636 5.51818181818182 5.17272727272727 6.04545454545455 4.09090909090909 9.77272727272727 6.06363636363636 7.74545454545455 7.79090909090909
"29" 2.94444444444444 4.40740740740741 5.84259259259259 4.86111111111111 3.88888888888889 4.37962962962963 3.91666666666667 5.13888888888889 4.9537037037037 4.58333333333333 3.21296296296296 4.37037037037037 4.03703703703704 2.94444444444444 4.5462962962963 4.42592592592593 2.17592592592593 6.56481481481481 5 6.5462962962963 6.73148148148148
"30" 7.63013698630137 10.4246575342466 14.5205479452055 14.4246575342466 12.2054794520548 11.3698630136986 11.8493150684932 14.4657534246575 13.4657534246575 12.9178082191781 9.56164383561644 13.2602739726027 9.79452054794521 10.6438356164384 11.1506849315068 11.8219178082192 11.986301369863 19.3013698630137 14.958904109589 16.3424657534247 16.6575342465753
"31" 2.40909090909091 4.10606060606061 7.71212121212121 7.09090909090909 5.3030303030303 6.21212121212121 6.04545454545455 8.37878787878788 8.40909090909091 8.5 4.86363636363636 7.21212121212121 5.48484848484848 5.22727272727273 5.16666666666667 6.16666666666667 5.15151515151515 10.7575757575758 8.06060606060606 9.25757575757576 8.98484848484848
"32" 0.0443548387096774 0.19758064516129 1.59274193548387 0.217741935483871 0.330645161290323 0.193548387096774 0.330645161290323 0.306451612903226 0.258064516129032 0.181451612903226 0.125 0.395161290322581 0.504032258064516 0.209677419354839 0.209677419354839 0.233870967741935 0.145161290322581 0.911290322580645 0.185483870967742 0.681451612903226 0.741935483870968
"33" 0.420245398773006 0.730061349693252 1.1180981595092 0.98159509202454 0.684049079754601 1.12730061349693 0.950920245398773 1.3941717791411 1.27453987730061 1.38036809815951 0.657975460122699 1.55828220858896 1.36656441717791 0.780674846625767 0.832822085889571 0.995398773006135 0.880368098159509 2.22699386503067 1.29601226993865 1.52760736196319 1.88650306748466
"34" 4.73988439306358 5.73217726396917 7.98265895953757 7.47206165703276 6.00385356454721 7.09441233140655 7.04238921001927 8.626204238921 8.38150289017341 7.88439306358381 5.87861271676301 7.8150289017341 6.66666666666667 6.52408477842004 7.22350674373796 7.24470134874759 6.61849710982659 10.2986512524085 7.93256262042389 9.10211946050096 9.38342967244701
"35" 2.05042016806723 2.84453781512605 5.50420168067227 3.95378151260504 3.26890756302521 4.23949579831933 4.73949579831933 6.20588235294118 5.17647058823529 5.54201680672269 3.64285714285714 5.52941176470588 4.75210084033613 4.21008403361345 4.66386554621849 5.2436974789916 4.26890756302521 8.22268907563025 5.57563025210084 7.17226890756303 6.93697478991597
"36" 3.23013698630137 3.4986301369863 5.54520547945206 4.52328767123288 3.64657534246575 4.17534246575342 4.23013698630137 5.18356164383562 4.87945205479452 4.91232876712329 3 4.75068493150685 4.00547945205479 3.93698630136986 5.28767123287671 5.1013698630137 3.65205479452055 7.41643835616438 5.1041095890411 6.41917808219178 6.44931506849315
"37" 14.9362380446334 15.8395324123273 17.5302869287991 16.8873538788523 15.2348565356004 16.0074388947928 15.0552603613177 18.3730074388948 18.9117959617428 18.6652497343252 15.5302869287991 17.3209351753454 15.8129649309245 15.9298618490967 17.6323060573858 18.3134962805526 17.5802337938363 21.8586609989373 20.7725823591923 22.1402763018066 22.7587672688629
